candidate_id,full_name,gender,age,graduation_year,college,degree,branch,cgpa,backlogs,gap_year,prior_internship,projects_count,certifications_count,top_skills,platform,company_applied,sector,job_role,work_type,job_location,application_date,hiring_stage,interview_rounds,response_time_days,offered_salary_inr,linkedin_connections,profile_completion_pct,linkedin_premium,referral_applied
1607,Bindiya Rao,Female,25,2024,Delhi University,BCA,Computer Applications,7.78,1,No,No,5,2,Data Analysis | Linux | Problem Solving | Communication,Internshala,Ola,Banking & Finance,ML Engineer,Full-time,Bengaluru,2021-08-29,Applied,,42,,1438,85,N/A,No
1608,Varun Ahuja,Male,25,2020,NIT Calicut,BBA,Finance,9.92,1,No,No,3,2,Flutter | Excel,Unstop,Goldman Sachs,Banking & Finance,QA Engineer,Full-time,Chennai,2022-10-17,Applied,,15,,652,72,N/A,No
1609,Komal Pillai,Female,25,2025,DTU Delhi,BBA,HR,6.97,3,No,Yes,1,1,Java | Python | PyTorch | Bash Scripting,Naukri,Siemens India,FinTech,HR Executive,Internship,Mumbai,2022-09-17,Offer,5,40,13593,1248,57,N/A,No
1610,Piyush Dubey,Male,25,2025,Amity University Noida,B.Com,Accounting,8.87,1,No,No,0,3,Hive | Django | Flutter,IIMJobs,Meesho,Consulting,Software Engineer,Full-time,Chandigarh,2022-12-23,Online Assessment,,44,,606,81,N/A,Yes
1611,Gaurang Verma,Male,26,2023,Lovely Professional University,B.Tech,Electronics & Communication,5.88,1,No,No,3,5,Excel | Teamwork,HackerEarth,Samsung India,Telecom,Embedded Engineer,Contract,Bhubaneswar,2023-02-17,Offer,4,33,821285,2903,98,N/A,No
1612,Xander Bhatt,Male,27,2020,RV College Bangalore,B.Tech,Data Science,6.62,1,No,No,5,0,Bash Scripting | Azure | Scala,Campus Placement,HDFC Bank,Logistics,SEO Analyst,Internship,Jaipur,2023-07-17,Technical Interview,4,24,,849,96,N/A,No
1613,Dhruv Rastogi,Male,21,2021,BIT Mesra Ranchi,MBA,Operations,6.2,1,No,No,5,1,PyTorch | Communication | MATLAB | Problem Solving,Campus Placement,Paytm,Automotive,Sales Executive,Internship,Indore,2021-09-07,Applied,,4,,1883,59,N/A,No
1614,Kirti Mehta,Female,26,2024,Jadavpur University Kolkata,B.Sc (CS),Computer Science,7.03,0,No,No,4,1,Spark | Azure | React,Naukri,Angel One,Media & Entertainment,Finance Analyst,Full-time,Vadodara,2022-01-15,Online Assessment,,24,,2921,86,N/A,No
1615,Siddharth Desai,Male,26,2025,NIT Surathkal,B.Tech,Data Science,7.19,2,No,No,3,1,Hive | C++ | MATLAB | GraphQL,Naukri,Qualcomm India,Banking & Finance,Backend Developer,Full-time,Chennai,2024-01-26,Online Assessment,,40,,2435,98,N/A,No
1616,Mukesh Natarajan,Male,26,2020,RV College Bangalore,B.E.,Computer Science,9.48,0,No,Yes,5,1,Bash Scripting | TensorFlow | Java,Naukri,Mu Sigma,Retail,Software Engineer,Full-time,Jaipur,2024-02-18,Technical Interview,4,19,,1119,72,N/A,No
1617,Suresh Yadav,Male,22,2023,SP Jain Mumbai,M.Tech,VLSI,9.34,1,No,No,1,0,MATLAB | Flutter,LinkedIn,Qualcomm India,EdTech,Network Engineer,Part-time,Vadodara,2022-05-08,Applied,,38,,1970,91,No,No
1618,Gouri More,Female,22,2020,Christ University Bangalore,B.E.,Electrical,8.92,0,Yes,No,5,3,REST APIs | Machine Learning | Hadoop | Node.js,AngelList,ICICI Bank,Banking & Finance,Full Stack Developer,Full-time,Indore,2023-01-01,Technical Interview,1,29,,1316,79,N/A,Yes
1619,Sachin Bose,Male,22,2020,NSUT Delhi,B.Com,Commerce,7.51,0,No,No,6,1,Git | PHP | Laravel | Ruby on Rails | Node.js,Referral,Bosch India,Automotive,Technical Support Engineer,Full-time,Kochi,2022-03-24,Applied,,17,,526,79,N/A,No
1620,Gargi Bajaj,Female,21,2024,Symbiosis Pune,B.E.,Computer Science,8.09,1,Yes,Yes,6,0,Hadoop | R | Deep Learning | Git | React,Naukri,BYJU's,E-commerce,DevOps Engineer,Full-time,Bengaluru,2021-06-03,Applied,,29,,181,66,N/A,Yes
1621,Mohini Mishra,Female,24,2020,IIT Roorkee,B.Sc (IT),Information Technology,8.27,0,No,Yes,3,0,Swift | Azure | Machine Learning | C++ | Hive,HackerEarth,Hexaware,IT/Software,Data Scientist,Internship,Lucknow,2021-01-15,Shortlisted,,14,,2875,98,N/A,No
1622,Vishal Pillai,Male,25,2020,BITS Pilani,MCA,Computer Applications,7.4,2,No,Yes,6,4,Spring Boot | MongoDB | Swift | Tableau,LinkedIn,Hexaware,Logistics,Business Analyst,Internship,Jaipur,2021-07-25,Applied,,43,,564,56,No,No
1623,Sagar Das,Male,24,2020,DTU Delhi,B.Sc (IT),Information Technology,8.37,1,No,No,3,3,Tableau | TypeScript | JavaScript | Power BI,Campus Placement,HDFC Bank,Logistics,Network Engineer,Contract,Chandigarh,2023-09-12,Applied,,15,,2528,61,N/A,No
1624,Neha Sandhu,Female,20,2020,IIM Ahmedabad,B.Com,Accounting,5.96,1,No,No,0,0,Figma | PHP | Tableau | Scala,LinkedIn,Coforge,Manufacturing,Software Engineer,Contract,Bengaluru,2022-04-07,Online Assessment,,41,,1566,78,No,No
1625,Zara Khanna,Female,24,2025,NIT Trichy,B.Tech,Electronics & Communication,7.76,0,No,Yes,0,3,SQL | Hadoop | PHP | Ruby on Rails,Glassdoor,Infosys,Consulting,Database Administrator,Full-time,Coimbatore,2021-08-18,Offer,5,3,616015,1919,76,N/A,Yes
1626,Lata Biswas,Female,27,2025,Amity University Noida,B.Tech,Information Technology,7.31,3,No,No,5,5,Data Analysis | Networking | Hadoop | MATLAB,Indeed,Absolutdata,Retail,Digital Marketing Executive,Internship,Remote,2024-02-17,Offer,1,32,28938,724,55,N/A,Yes
1627,Naman Subramaniam,Male,21,2020,XLRI Jamshedpur,B.Sc (CS),Computer Science,9.02,2,No,No,6,2,Communication | Leadership,Campus Placement,1mg,Banking & Finance,iOS Developer,Contract,Bhopal,2022-08-29,Shortlisted,,5,,1264,78,N/A,No
1628,Naman Joshi,Male,20,2021,BIT Mesra Ranchi,BBA,Business Administration,9.91,2,No,Yes,2,3,AWS | Selenium | Linux | GraphQL,Naukri,Mu Sigma,Logistics,Business Analyst,Full-time,Coimbatore,2021-02-20,Online Assessment,,11,,1119,75,N/A,Yes
1629,Abhinav Mukherjee,Male,24,2023,IIT Madras,BCA,Computer Applications,7.38,3,No,No,6,3,Machine Learning | Deep Learning,Naukri,L&T Infotech,Manufacturing,Recruiter,Contract,Mysuru,2024-09-10,Applied,,17,,432,83,N/A,No
1630,Lata Gupta,Prefer not to say,25,2022,IIT Roorkee,M.Tech,AI/ML,6.7,0,Yes,Yes,3,4,Kubernetes | Ruby on Rails,Naukri,BYJU's,Retail,Full Stack Developer,Full-time,Coimbatore,2022-02-23,Applied,,40,,1713,94,N/A,No
1631,Lalit Pandey,Male,26,2025,HBTU Kanpur,MBA,Operations,9.79,1,No,No,3,2,Problem Solving | Networking | PyTorch | Kotlin | Spring Boot,Naukri,Mphasis,Consulting,Frontend Developer,Full-time,Mumbai,2024-02-11,Applied,,23,,287,98,N/A,Yes
1632,Bhumi Desai,Female,22,2022,IIIT Bangalore,B.Tech,Mechanical Engineering,7.82,0,Yes,No,5,2,Communication | Tableau,Internshala,Freshworks,Manufacturing,iOS Developer,Full-time,Bengaluru,2022-05-20,Applied,,44,,2268,81,N/A,No
1633,Janhavi Malhotra,Female,20,2022,NIT Warangal,B.Com,Commerce,9.14,0,No,Yes,0,3,Power BI | Python | Networking | R | Laravel,Naukri,Accenture,EdTech,Cybersecurity Analyst,Contract,Gurugram,2021-02-08,Applied,,28,,2660,85,N/A,No
1634,Ishaan Sandhu,Male,21,2024,MDI Gurgaon,B.E.,Computer Science,6.98,3,No,No,0,4,Swift | Leadership | Teamwork | Kubernetes,Foundit,Citi India,IT/Software,SEO Analyst,Full-time,Hyderabad,2022-09-26,Applied,,30,,1827,85,N/A,No
1635,Radha Chatterjee,Female,25,2025,IIM Bangalore,MBA,Operations,7.73,2,No,No,1,4,Deep Learning | Cybersecurity | PyTorch | Power BI | Machine Learning,AngelList,Meesho,E-commerce,Cloud Engineer,Contract,Nagpur,2021-03-29,Applied,,41,,2572,60,N/A,No
1636,Ekansh Choudhury,Prefer not to say,26,2022,GLA University Mathura,B.E.,Mechanical,5.78,1,No,Yes,3,3,Azure | TypeScript | Flutter,Indeed,Amazon India,Logistics,Android Developer,Internship,Mumbai,2022-12-27,Offer,1,6,28554,2438,61,N/A,No
1637,Bharat Dubey,Male,23,2023,JNTUH Hyderabad,B.Sc (CS),Computer Science,6.63,1,No,No,0,1,PHP | Communication,LinkedIn,Deloitte,EdTech,Marketing Analyst,Part-time,Nagpur,2021-09-02,Offer,3,10,838815,1745,62,Yes,No
1638,Lakshay Gupta,Male,27,2021,Manipal Institute of Technology,M.Tech,Software Engineering,7.67,1,No,Yes,2,2,PyTorch | Teamwork | Selenium | Data Analysis,LinkedIn,Microsoft India,FinTech,Finance Analyst,Full-time,Jaipur,2024-04-28,Applied,,26,,997,85,No,Yes
1639,Amrita Balakrishnan,Female,24,2021,Christ University Bangalore,B.Sc (CS),Computer Science,6.06,2,No,No,0,3,Figma | Python | PHP | JavaScript,Referral,Morgan Stanley India,Banking & Finance,Network Engineer,Internship,Mumbai,2024-10-06,Applied,,19,,1697,100,N/A,No
1640,Lakshay Mukherjee,Male,21,2023,NIT Calicut,B.Sc (IT),Information Technology,5.65,3,No,No,6,1,Communication | TypeScript,LinkedIn,Google India,Retail,Business Analyst,Full-time,Pune,2021-11-07,Online Assessment,,13,,2180,55,No,Yes
1641,Darshan Sundaram,Male,23,2022,Symbiosis Pune,B.E.,Computer Science,7.31,3,No,No,5,3,Ruby on Rails | Linux | PyTorch,Internshala,Microsoft India,EdTech,Digital Marketing Executive,Full-time,Patna,2023-08-31,Technical Interview,5,45,,710,95,N/A,No
1642,Nikhil Bisht,Male,25,2021,HBTU Kanpur,BBA,Marketing,7.14,1,Yes,Yes,1,3,React | PyTorch | JavaScript | Scala | Tableau,Naukri,Texas Instruments India,Banking & Finance,Recruiter,Internship,Bhubaneswar,2023-12-04,Shortlisted,,1,,682,87,N/A,No
1643,Priya Rajan,Female,22,2023,SRMIST Chennai,B.Sc (IT),Information Technology,5.52,0,No,Yes,3,4,Deep Learning | PHP,Internshala,Goldman Sachs,Telecom,UX Designer,Internship,Coimbatore,2024-08-20,Online Assessment,,41,,2373,69,N/A,No
1644,Ojaswini Das,Prefer not to say,22,2023,MNNIT Allahabad,B.Com,Commerce,6.73,2,No,Yes,6,3,Tableau | Deep Learning | C++,Indeed,Qualcomm India,AgriTech,Network Engineer,Full-time,Mysuru,2021-06-25,Shortlisted,,44,,702,69,N/A,No
1645,Lata Venkatesh,Female,20,2020,GLA University Mathura,BBA,Finance,7.24,0,No,Yes,0,1,Communication | Leadership,Indeed,Zoho,IT/Software,Cybersecurity Analyst,Full-time,Kochi,2021-09-20,Shortlisted,,29,,1309,87,N/A,No
1646,Yogesh Swamy,Male,26,2025,IIT Roorkee,M.Tech,Data Science,9.11,1,No,No,3,0,Data Analysis | Spark | Scala | MATLAB | Docker,Unstop,Axis Bank,Consulting,Cybersecurity Analyst,Internship,Visakhapatnam,2021-04-11,Shortlisted,,31,,1245,59,N/A,No
1647,Sarika Grewal,Female,23,2023,Thapar University,B.Sc (CS),Computer Science,7.64,2,No,Yes,6,4,Kubernetes | Power BI | Docker | Kotlin,Indeed,PolicyBazaar,Retail,Marketing Analyst,Internship,Vadodara,2024-06-02,Applied,,22,,2118,69,N/A,No
1648,Geeta Natarajan,Female,23,2023,Pune University,B.Sc (IT),Information Technology,6.36,3,Yes,Yes,2,2,Deep Learning | Kubernetes,Campus Placement,LTIMindtree,Telecom,Android Developer,Full-time,Hyderabad,2023-09-09,Offer,1,40,431464,1413,92,N/A,No
1649,Tanvi Sharma,Female,23,2023,Osmania University Hyderabad,MCA,Computer Applications,8.94,2,Yes,No,4,5,Teamwork | Excel,Indeed,Google India,Logistics,Frontend Developer,Full-time,Lucknow,2021-01-20,Online Assessment,,25,,1355,75,N/A,No
1650,Tejas Bose,Male,27,2020,MDI Gurgaon,M.Tech,Software Engineering,6.43,1,No,Yes,4,2,Machine Learning | MATLAB,Indeed,Hexaware,Automotive,Product Manager,Full-time,Mumbai,2021-05-16,Offer,4,24,1446272,1886,78,N/A,No
1651,Piyush Menon,Male,22,2024,IIT Roorkee,B.Tech,Chemical Engineering,8.51,0,No,Yes,6,2,Kotlin | Excel | PHP | Bash Scripting,Unstop,Samsung India,Banking & Finance,Data Analyst,Internship,Bengaluru,2021-02-28,HR Interview,1,25,,526,81,N/A,No
1652,Jyoti Verma,Female,27,2023,Thapar University,B.Tech,Mechanical Engineering,6.82,2,No,No,4,0,Leadership | Excel,Naukri,LTIMindtree,AgriTech,UX Designer,Contract,Jaipur,2023-07-28,Shortlisted,,24,,1126,80,N/A,No
1653,Om Jadhav,Male,22,2023,IIT Delhi,MBA,Marketing,6.56,1,No,Yes,5,4,GraphQL | TensorFlow | Spring Boot | Networking | JavaScript,Internshala,Swiggy,Retail,QA Engineer,Internship,Surat,2024-02-13,Applied,,7,,1234,95,N/A,Yes
1654,Tarun Goyal,Male,27,2022,Bangalore University,B.E.,Electronics,9.11,3,No,No,1,3,Machine Learning | Scala,HackerEarth,Nykaa,IT/Software,UX Designer,Internship,Gurugram,2022-08-26,Applied,,5,,2861,65,N/A,Yes
1655,Ishan Rastogi,Male,27,2024,Presidency University Kolkata,BBA,Business Administration,9.64,3,No,Yes,6,4,AWS | Tableau | JavaScript | Spring Boot | Scala,LinkedIn,Fractal Analytics,Manufacturing,QA Engineer,Part-time,Kolkata,2023-06-25,Technical Interview,3,42,,2839,78,Yes,No
1656,Shivam Subramaniam,Male,27,2023,KIIT Bhubaneswar,M.Tech,Software Engineering,7.13,1,No,No,1,2,Kotlin | Excel | REST APIs | Node.js | GraphQL,Indeed,Bosch India,Manufacturing,Systems Engineer,Full-time,Hyderabad,2021-09-28,Applied,,39,,1302,76,N/A,No
1657,Kunal Murthy,Male,24,2022,NIT Calicut,B.Com,Finance,7.88,3,No,Yes,4,2,Tableau | MATLAB,Naukri,Cure.fit,HealthTech,Systems Engineer,Full-time,Kochi,2023-11-03,Technical Interview,5,38,,1650,93,N/A,No
1658,Heena Sengupta,Female,23,2024,IIT Kanpur,B.Sc (IT),Information Technology,7.93,1,No,Yes,5,4,Spark | JavaScript | MATLAB | Leadership,Campus Placement,Morgan Stanley India,Telecom,Cloud Engineer,Full-time,Mumbai,2023-07-17,Applied,,20,,1166,76,N/A,No
1659,Tejas Nair,Male,20,2024,Bangalore University,B.Sc (IT),Information Technology,9.22,1,No,Yes,0,3,Node.js | Spark | Tableau | MongoDB,Glassdoor,Mindtree,FinTech,Software Engineer,Full-time,Lucknow,2021-12-11,Withdrawn,,2,,985,75,N/A,No
1660,Twinkle Dhillon,Female,21,2025,IIT Delhi,B.Com,Finance,8.41,3,No,Yes,5,3,Java | SQL | Data Analysis | TypeScript,Cutshort,Meesho,AgriTech,Technical Support Engineer,Internship,Chennai,2022-10-23,Shortlisted,,29,,2556,85,N/A,No
1661,Harish Bajaj,Male,23,2020,SVNIT Surat,M.Tech,VLSI,5.8,3,No,Yes,3,5,React | TensorFlow | Power BI | Ruby on Rails | Excel,Campus Placement,Zomato,EdTech,Software Engineer,Contract,Pune,2023-04-20,Applied,,44,,2568,88,N/A,No
1662,Zaid Anand,Male,26,2022,IIM Bangalore,B.Sc (IT),Information Technology,7.54,2,No,Yes,6,1,TypeScript | Scala | Docker | Leadership,LinkedIn,Flipkart,Logistics,QA Engineer,Full-time,Mumbai,2024-01-13,Technical Interview,3,5,,2919,66,No,No
1663,Falguni Murthy,Female,20,2020,IIM Ahmedabad,BBA,Marketing,9.2,2,No,Yes,0,2,TensorFlow | PHP | Figma | Spark,Indeed,Cognizant,IT/Software,Recruiter,Full-time,Chennai,2022-03-24,Applied,,21,,594,74,N/A,Yes
1664,Deepak Saxena,Male,27,2022,COEP Pune,B.Sc (IT),Information Technology,7.58,3,No,Yes,6,1,Selenium | Networking | TypeScript | Cybersecurity | Data Analysis,Campus Placement,HDFC Bank,EdTech,Content Writer,Full-time,Coimbatore,2022-09-29,Rejected,3,2,,433,90,N/A,No
1665,Piyush Verma,Male,26,2025,HBTU Kanpur,BCA,Computer Applications,5.74,3,No,Yes,0,4,React | Hive | Scala | Swift,Referral,Ola,Logistics,Operations Analyst,Full-time,Pune,2022-03-11,Applied,,28,,1563,99,N/A,No
1666,Vinay Nair,Male,22,2025,IIM Bangalore,B.Tech,Civil Engineering,8.92,2,No,Yes,5,1,Communication | Teamwork | MATLAB | JavaScript | React,Referral,Zerodha,Automotive,Frontend Developer,Internship,Surat,2024-05-17,Applied,,20,,2833,68,N/A,No
1667,Harish Sodhi,Prefer not to say,24,2021,Bangalore University,MCA,Computer Applications,9.23,3,No,No,3,5,Tableau | Flutter,Naukri,Delhivery,FinTech,HR Executive,Part-time,Ahmedabad,2022-06-11,Offer,3,44,492849,1169,94,N/A,Yes
1668,Kamlesh Murthy,Male,22,2025,Manipal Institute of Technology,B.Tech,Data Science,8.52,2,No,Yes,2,0,JavaScript | TensorFlow | Spark,LinkedIn,Tiger Analytics,Banking & Finance,Full Stack Developer,Internship,Patna,2022-12-16,Offer,1,14,22887,2668,83,Yes,No
1669,Hemant Murthy,Male,24,2023,Delhi University,B.Sc (CS),Computer Science,6.72,1,No,No,2,5,JavaScript | GraphQL,TimesJobs,Nykaa,Banking & Finance,Sales Executive,Full-time,Mumbai,2023-08-26,Online Assessment,,16,,111,76,N/A,No
1670,Shreya Kulkarni,Female,24,2025,Osmania University Hyderabad,B.Sc (CS),Computer Science,8.86,1,No,Yes,2,5,Bash Scripting | Django | Kubernetes | Networking,WorkIndia,Razorpay,Retail,Product Manager,Internship,Chandigarh,2023-02-27,Offer,2,29,32026,2287,99,N/A,No
1671,Twinkle Porwal,Female,24,2021,IIT Roorkee,B.Tech,Data Science,5.86,2,No,No,4,1,MATLAB | TypeScript,Naukri,Ola,Media & Entertainment,SEO Analyst,Part-time,Ahmedabad,2024-05-21,Shortlisted,,13,,99,98,N/A,No
1672,Mohini Mukherjee,Female,25,2025,MNNIT Allahabad,BBA,Finance,7.32,0,No,No,2,3,R | Git | MATLAB,HackerEarth,BigBasket,IT/Software,Digital Marketing Executive,Full-time,Chennai,2023-07-06,Applied,,35,,2666,87,N/A,No
1673,Jatin Joshi,Male,20,2025,BITS Goa,B.Tech,Chemical Engineering,7.04,1,Yes,Yes,4,0,Leadership | Excel | GraphQL | Java | Hive,Indeed,Morgan Stanley India,Retail,Cloud Engineer,Full-time,Nagpur,2022-01-25,Technical Interview,3,3,,660,74,N/A,No
1674,Uma Patel,Female,27,2021,BIT Mesra Ranchi,B.E.,Electrical,7.68,0,No,Yes,6,1,Swift | Deep Learning | Spark | MATLAB | Scala,LinkedIn,Coforge,Automotive,Technical Support Engineer,Internship,Pune,2023-06-07,Applied,,41,,1656,81,No,No
1675,Vikram Subramaniam,Male,23,2022,NIT Warangal,M.Tech,AI/ML,7.39,1,No,No,4,1,MATLAB | Data Analysis,LinkedIn,Infosys,Banking & Finance,Database Administrator,Full-time,Remote,2023-12-11,Applied,,6,,1403,65,No,No
1676,Furqan Bansal,Male,21,2025,KIIT Bhubaneswar,MCA,Computer Applications,6.45,0,No,Yes,2,1,SQL | TensorFlow | Swift,LinkedIn,Paytm,AgriTech,Product Manager,Full-time,Patna,2022-06-01,Withdrawn,,31,,523,57,No,No
1677,Arnav Grewal,Male,23,2023,IIIT Bangalore,B.Com,Finance,9.48,1,Yes,Yes,0,0,REST APIs | Machine Learning,Campus Placement,HCL Technologies,Retail,iOS Developer,Full-time,Coimbatore,2023-12-28,HR Interview,3,7,,2734,61,N/A,No
1678,Uma Biswas,Female,26,2025,Bangalore University,B.Com,Finance,7.17,2,No,Yes,1,5,TensorFlow | Hive | REST APIs,Referral,Bosch India,Logistics,Sales Executive,Internship,Noida,2023-09-29,Rejected,5,6,,134,92,N/A,No
1679,Wahida Menon,Female,27,2024,Pune University,B.Com,Finance,9.34,2,No,No,4,0,Git | Excel | Data Analysis | Communication,Referral,HCL Technologies,HealthTech,UX Designer,Internship,Chennai,2021-02-23,Offer,4,3,35808,58,56,N/A,No
1680,Abhinav Ghosh,Male,25,2021,IIM Bangalore,BBA,HR,9.12,0,No,Yes,1,2,SQL | Kotlin,Referral,Razorpay,AgriTech,Android Developer,Full-time,Kolkata,2022-12-16,Online Assessment,,6,,1994,66,N/A,No
1681,Geeta Desai,Female,20,2024,Nirma University Ahmedabad,B.Tech,Information Technology,7.99,0,No,No,5,3,SQL | Machine Learning,HackerEarth,Groww,IT/Software,Product Manager,Full-time,Ahmedabad,2021-05-04,Shortlisted,,21,,2841,84,N/A,No
1682,Varun Trivedi,Male,27,2020,SRMIST Chennai,MCA,Computer Applications,5.5,0,No,No,6,3,Figma | Power BI | Django | AWS | Node.js,Naukri,Fractal Analytics,Telecom,DevOps Engineer,Internship,Bhopal,2021-08-23,Applied,,29,,76,80,N/A,No
1683,Wasim Shukla,Male,26,2025,XLRI Jamshedpur,B.Sc (IT),Information Technology,6.81,1,No,No,2,3,Data Analysis | Hive | REST APIs | Leadership,Shine,Tata Steel,E-commerce,HR Executive,Full-time,Indore,2024-01-08,Online Assessment,,37,,2671,99,N/A,No
1684,Tarun Arora,Male,25,2020,KIIT Bhubaneswar,MCA,Computer Applications,6.51,1,No,No,5,3,SQL | Communication,Cutshort,Wipro,Automotive,Marketing Analyst,Internship,Mumbai,2024-10-22,Shortlisted,,42,,364,77,N/A,No
1685,Vibha Lal,Female,26,2025,HBTU Kanpur,B.Sc (CS),Computer Science,6.51,2,No,No,2,5,React | Linux | Node.js | Django | Hive,Hirist,Bajaj Finserv,Logistics,iOS Developer,Internship,Ahmedabad,2022-04-17,Offer,5,19,24551,425,80,N/A,Yes
1686,Neha Mukherjee,Female,22,2024,JNTUH Hyderabad,B.Com,Commerce,6.94,3,No,No,6,1,TypeScript | Laravel,LinkedIn,Amazon India,Logistics,Network Engineer,Full-time,Kolkata,2022-07-16,Offer,5,27,464782,1072,75,No,Yes
1687,Vijay Oberoi,Male,23,2022,NSUT Delhi,BCA,Computer Applications,9.56,2,Yes,Yes,3,1,Laravel | Swift,HackerEarth,Axis Bank,IT/Software,UX Designer,Full-time,Nagpur,2022-09-10,Applied,,41,,873,63,N/A,No
1688,Farhan Balakrishnan,Male,27,2020,IIEST Shibpur,BCA,Computer Applications,5.97,1,No,No,4,2,Communication | PHP | Azure | Spring Boot,LinkedIn,Practo,EdTech,ML Engineer,Full-time,Chennai,2022-11-23,Online Assessment,,9,,2795,90,No,No
1689,Bharat Sharma,Male,24,2020,Presidency University Kolkata,M.Tech,AI/ML,6.68,3,No,No,6,1,TensorFlow | Spark | PHP | Docker,Foundit,Swiggy,Consulting,Sales Executive,Full-time,Nagpur,2023-01-30,Applied,,7,,1063,78,N/A,No
1690,Mukesh Garg,Male,25,2022,MNNIT Allahabad,M.Tech,Computer Science,8.7,2,Yes,Yes,6,3,MATLAB | Docker | Bash Scripting | PHP,IIMJobs,Cure.fit,Consulting,Operations Analyst,Full-time,Bhopal,2023-11-27,Shortlisted,,15,,2284,97,N/A,No
1691,Wasim Mehta,Male,27,2024,Nirma University Ahmedabad,B.Sc (CS),Computer Science,7.08,2,No,No,6,1,Django | AWS | Leadership | Laravel,Internshala,LTIMindtree,AgriTech,Software Engineer,Internship,Chandigarh,2022-05-24,Shortlisted,,32,,1786,99,N/A,No
1692,Rajesh More,Male,21,2020,MNNIT Allahabad,BBA,Business Administration,5.65,0,No,No,6,1,Hive | Machine Learning,Campus Placement,Groww,AgriTech,Android Developer,Full-time,Jaipur,2023-12-01,Applied,,36,,2958,55,N/A,No
1693,Chirag Iyer,Male,22,2023,NSUT Delhi,B.E.,Mechanical,7.23,2,No,No,0,4,MATLAB | Selenium,Naukri,Cure.fit,Automotive,Recruiter,Contract,Bengaluru,2023-12-14,Applied,,13,,167,89,N/A,No
1694,Onkar Sodhi,Male,20,2023,Manipal Institute of Technology,B.E.,Electrical,8.28,3,No,No,0,1,REST APIs | PyTorch | Communication,Naukri,Fractal Analytics,Logistics,HR Executive,Internship,Pune,2023-12-11,Applied,,11,,1024,90,N/A,No
1695,Mayank Choudhury,Male,20,2020,Christ University Bangalore,B.Tech,Data Science,8.11,0,No,Yes,4,4,Python | Linux,Naukri,Infosys,Manufacturing,Recruiter,Full-time,Lucknow,2021-11-11,Online Assessment,,26,,2195,85,N/A,No
1696,Babita Oberoi,Female,22,2020,SVNIT Surat,B.Sc (CS),Computer Science,7.54,0,No,No,6,3,Machine Learning | Excel | Bash Scripting,Unstop,Mindtree,Logistics,Finance Analyst,Full-time,Chandigarh,2022-07-06,Applied,,45,,327,92,N/A,No
1697,Aarav Ahuja,Male,22,2023,Osmania University Hyderabad,BCA,Computer Applications,9.24,2,No,No,5,4,Excel | Docker | Laravel | Tableau | Teamwork,Internshala,LTIMindtree,EdTech,Cybersecurity Analyst,Internship,Remote,2024-01-13,Online Assessment,,42,,1153,94,N/A,No
1698,Riya Lal,Female,22,2025,VIT Vellore,B.Sc (CS),Computer Science,7.13,2,No,No,4,5,Communication | TensorFlow | Scala,LinkedIn,Angel One,AgriTech,UX Designer,Full-time,Kochi,2021-06-17,Technical Interview,3,2,,1484,75,No,No
1699,Kamlesh Sodhi,Male,22,2024,Chandigarh University,B.E.,Mechanical,8.74,0,No,No,6,4,React | Figma | REST APIs | TypeScript,Naukri,Zoho,Logistics,Data Analyst,Full-time,Coimbatore,2023-11-07,Technical Interview,3,45,,442,72,N/A,No
